充電器グループID,施設ID,施設名,モデル,カテゴリー,利用月,日数,台数,稼働開始日,稼働終了日(手動),稼働時間(分),利用人数,利用回数,稼働率,1人あたりの利用分数,1回あたりの利用分数,平均利用頻度,ブランド,運営会社
450,1031,ニトリ 富士吉田店 平面駐車場,普通,生活小売,2024-11月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
450,1031,ニトリ 富士吉田店 平面駐車場,普通,生活小売,2024-12月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
450,1031,ニトリ 富士吉田店 平面駐車場,普通,生活小売,2025-1月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
450,1031,ニトリ 富士吉田店 平面駐車場,普通,生活小売,2025-2月,28.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
450,1031,ニトリ 富士吉田店 平面駐車場,普通,生活小売,2025-3月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
450,1031,ニトリ 富士吉田店 平面駐車場,普通,生活小売,2025-4月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
450,1031,ニトリ 富士吉田店 平面駐車場,普通,生活小売,2025-5月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
450,1031,ニトリ 富士吉田店 平面駐車場,普通,生活小売,2025-6月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
450,1031,ニトリ 富士吉田店 平面駐車場,普通,生活小売,2025-7月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
450,1031,ニトリ 富士吉田店 平面駐車場,普通,生活小売,2025-8月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
450,1031,ニトリ 富士吉田店 平面駐車場,普通,生活小売,2025-9月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
450,1031,ニトリ 富士吉田店 平面駐車場,普通,生活小売,2025-10月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
450,1031,ニトリ 富士吉田店 平面駐車場,普通,生活小売,2025-11月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
450,1031,ニトリ 富士吉田店 平面駐車場,普通,生活小売,2025-12月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
451,1105,ニトリ 津山店 平面駐車場,普通,生活小売,2024-11月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
451,1105,ニトリ 津山店 平面駐車場,普通,生活小売,2024-12月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
451,1105,ニトリ 津山店 平面駐車場,普通,生活小売,2025-1月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
451,1105,ニトリ 津山店 平面駐車場,普通,生活小売,2025-2月,28.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
451,1105,ニトリ 津山店 平面駐車場,普通,生活小売,2025-3月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
451,1105,ニトリ 津山店 平面駐車場,普通,生活小売,2025-4月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
451,1105,ニトリ 津山店 平面駐車場,普通,生活小売,2025-5月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
451,1105,ニトリ 津山店 平面駐車場,普通,生活小売,2025-6月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
451,1105,ニトリ 津山店 平面駐車場,普通,生活小売,2025-7月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
451,1105,ニトリ 津山店 平面駐車場,普通,生活小売,2025-8月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
451,1105,ニトリ 津山店 平面駐車場,普通,生活小売,2025-9月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
451,1105,ニトリ 津山店 平面駐車場,普通,生活小売,2025-10月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
451,1105,ニトリ 津山店 平面駐車場,普通,生活小売,2025-11月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
451,1105,ニトリ 津山店 平面駐車場,普通,生活小売,2025-12月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
452,1035,ニトリ 箕面店 立体駐車場3階,普通,生活小売,2024-11月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
452,1035,ニトリ 箕面店 立体駐車場3階,普通,生活小売,2024-12月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
452,1035,ニトリ 箕面店 立体駐車場3階,普通,生活小売,2025-1月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
452,1035,ニトリ 箕面店 立体駐車場3階,普通,生活小売,2025-2月,28.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
452,1035,ニトリ 箕面店 立体駐車場3階,普通,生活小売,2025-3月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
452,1035,ニトリ 箕面店 立体駐車場3階,普通,生活小売,2025-4月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
452,1035,ニトリ 箕面店 立体駐車場3階,普通,生活小売,2025-5月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
452,1035,ニトリ 箕面店 立体駐車場3階,普通,生活小売,2025-6月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
452,1035,ニトリ 箕面店 立体駐車場3階,普通,生活小売,2025-7月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
452,1035,ニトリ 箕面店 立体駐車場3階,普通,生活小売,2025-8月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
452,1035,ニトリ 箕面店 立体駐車場3階,普通,生活小売,2025-9月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
452,1035,ニトリ 箕面店 立体駐車場3階,普通,生活小売,2025-10月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
452,1035,ニトリ 箕面店 立体駐車場3階,普通,生活小売,2025-11月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
452,1035,ニトリ 箕面店 立体駐車場3階,普通,生活小売,2025-12月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
453,1095,ニトリ 諏訪インター店 平面駐車場,普通,生活小売,2024-11月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
453,1095,ニトリ 諏訪インター店 平面駐車場,普通,生活小売,2024-12月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
453,1095,ニトリ 諏訪インター店 平面駐車場,普通,生活小売,2025-1月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
453,1095,ニトリ 諏訪インター店 平面駐車場,普通,生活小売,2025-2月,28.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
453,1095,ニトリ 諏訪インター店 平面駐車場,普通,生活小売,2025-3月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
453,1095,ニトリ 諏訪インター店 平面駐車場,普通,生活小売,2025-4月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
453,1095,ニトリ 諏訪インター店 平面駐車場,普通,生活小売,2025-5月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
453,1095,ニトリ 諏訪インター店 平面駐車場,普通,生活小売,2025-6月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
453,1095,ニトリ 諏訪インター店 平面駐車場,普通,生活小売,2025-7月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
453,1095,ニトリ 諏訪インター店 平面駐車場,普通,生活小売,2025-8月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
453,1095,ニトリ 諏訪インター店 平面駐車場,普通,生活小売,2025-9月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
453,1095,ニトリ 諏訪インター店 平面駐車場,普通,生活小売,2025-10月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
453,1095,ニトリ 諏訪インター店 平面駐車場,普通,生活小売,2025-11月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
453,1095,ニトリ 諏訪インター店 平面駐車場,普通,生活小売,2025-12月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
454,984,ニトリ 鹿嶋店 平面駐車場,普通,生活小売,2024-11月,30.0,2.0,2024/11/13,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
454,984,ニトリ 鹿嶋店 平面駐車場,普通,生活小売,2024-12月,31.0,2.0,2024/11/13,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
454,984,ニトリ 鹿嶋店 平面駐車場,普通,生活小売,2025-1月,31.0,2.0,2024/11/13,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
454,984,ニトリ 鹿嶋店 平面駐車場,普通,生活小売,2025-2月,28.0,2.0,2024/11/13,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
454,984,ニトリ 鹿嶋店 平面駐車場,普通,生活小売,2025-3月,31.0,2.0,2024/11/13,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
454,984,ニトリ 鹿嶋店 平面駐車場,普通,生活小売,2025-4月,30.0,2.0,2024/11/13,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
454,984,ニトリ 鹿嶋店 平面駐車場,普通,生活小売,2025-5月,31.0,2.0,2024/11/13,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
454,984,ニトリ 鹿嶋店 平面駐車場,普通,生活小売,2025-6月,30.0,2.0,2024/11/13,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
454,984,ニトリ 鹿嶋店 平面駐車場,普通,生活小売,2025-7月,31.0,2.0,2024/11/13,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
454,984,ニトリ 鹿嶋店 平面駐車場,普通,生活小売,2025-8月,31.0,2.0,2024/11/13,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
454,984,ニトリ 鹿嶋店 平面駐車場,普通,生活小売,2025-9月,30.0,2.0,2024/11/13,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
454,984,ニトリ 鹿嶋店 平面駐車場,普通,生活小売,2025-10月,31.0,2.0,2024/11/13,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
454,984,ニトリ 鹿嶋店 平面駐車場,普通,生活小売,2025-11月,30.0,2.0,2024/11/13,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
454,984,ニトリ 鹿嶋店 平面駐車場,普通,生活小売,2025-12月,30.0,2.0,2024/11/13,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
455,1060,ニトリ 足利店 平面駐車場,普通,生活小売,2024-11月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
455,1060,ニトリ 足利店 平面駐車場,普通,生活小売,2024-12月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
455,1060,ニトリ 足利店 平面駐車場,普通,生活小売,2025-1月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
455,1060,ニトリ 足利店 平面駐車場,普通,生活小売,2025-2月,28.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
455,1060,ニトリ 足利店 平面駐車場,普通,生活小売,2025-3月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
455,1060,ニトリ 足利店 平面駐車場,普通,生活小売,2025-4月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
455,1060,ニトリ 足利店 平面駐車場,普通,生活小売,2025-5月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
455,1060,ニトリ 足利店 平面駐車場,普通,生活小売,2025-6月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
455,1060,ニトリ 足利店 平面駐車場,普通,生活小売,2025-7月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
455,1060,ニトリ 足利店 平面駐車場,普通,生活小売,2025-8月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
455,1060,ニトリ 足利店 平面駐車場,普通,生活小売,2025-9月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
455,1060,ニトリ 足利店 平面駐車場,普通,生活小売,2025-10月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
455,1060,ニトリ 足利店 平面駐車場,普通,生活小売,2025-11月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
455,1060,ニトリ 足利店 平面駐車場,普通,生活小売,2025-12月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
456,1072,ニトリ 熊本インター店 平面駐車場(建物1階),普通,生活小売,2024-11月,30.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
456,1072,ニトリ 熊本インター店 平面駐車場(建物1階),普通,生活小売,2024-12月,31.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
456,1072,ニトリ 熊本インター店 平面駐車場(建物1階),普通,生活小売,2025-1月,31.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
456,1072,ニトリ 熊本インター店 平面駐車場(建物1階),普通,生活小売,2025-2月,28.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
456,1072,ニトリ 熊本インター店 平面駐車場(建物1階),普通,生活小売,2025-3月,31.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
456,1072,ニトリ 熊本インター店 平面駐車場(建物1階),普通,生活小売,2025-4月,30.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
456,1072,ニトリ 熊本インター店 平面駐車場(建物1階),普通,生活小売,2025-5月,31.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
456,1072,ニトリ 熊本インター店 平面駐車場(建物1階),普通,生活小売,2025-6月,30.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
456,1072,ニトリ 熊本インター店 平面駐車場(建物1階),普通,生活小売,2025-7月,31.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
456,1072,ニトリ 熊本インター店 平面駐車場(建物1階),普通,生活小売,2025-8月,31.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
456,1072,ニトリ 熊本インター店 平面駐車場(建物1階),普通,生活小売,2025-9月,30.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
456,1072,ニトリ 熊本インター店 平面駐車場(建物1階),普通,生活小売,2025-10月,31.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
456,1072,ニトリ 熊本インター店 平面駐車場(建物1階),普通,生活小売,2025-11月,30.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
456,1072,ニトリ 熊本インター店 平面駐車場(建物1階),普通,生活小売,2025-12月,30.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
457,1092,ニトリ 岩出バイパス店 平面駐車場,普通,生活小売,2024-11月,30.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
457,1092,ニトリ 岩出バイパス店 平面駐車場,普通,生活小売,2024-12月,31.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
457,1092,ニトリ 岩出バイパス店 平面駐車場,普通,生活小売,2025-1月,31.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
457,1092,ニトリ 岩出バイパス店 平面駐車場,普通,生活小売,2025-2月,28.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
457,1092,ニトリ 岩出バイパス店 平面駐車場,普通,生活小売,2025-3月,31.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
457,1092,ニトリ 岩出バイパス店 平面駐車場,普通,生活小売,2025-4月,30.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
457,1092,ニトリ 岩出バイパス店 平面駐車場,普通,生活小売,2025-5月,31.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
457,1092,ニトリ 岩出バイパス店 平面駐車場,普通,生活小売,2025-6月,30.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
457,1092,ニトリ 岩出バイパス店 平面駐車場,普通,生活小売,2025-7月,31.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
457,1092,ニトリ 岩出バイパス店 平面駐車場,普通,生活小売,2025-8月,31.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
457,1092,ニトリ 岩出バイパス店 平面駐車場,普通,生活小売,2025-9月,30.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
457,1092,ニトリ 岩出バイパス店 平面駐車場,普通,生活小売,2025-10月,31.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
457,1092,ニトリ 岩出バイパス店 平面駐車場,普通,生活小売,2025-11月,30.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
457,1092,ニトリ 岩出バイパス店 平面駐車場,普通,生活小売,2025-12月,30.0,3.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
459,1067,ニトリモール枚方店 立体駐車場3階,普通,生活小売,2024-11月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
459,1067,ニトリモール枚方店 立体駐車場3階,普通,生活小売,2024-12月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
459,1067,ニトリモール枚方店 立体駐車場3階,普通,生活小売,2025-1月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
459,1067,ニトリモール枚方店 立体駐車場3階,普通,生活小売,2025-2月,28.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
459,1067,ニトリモール枚方店 立体駐車場3階,普通,生活小売,2025-3月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
459,1067,ニトリモール枚方店 立体駐車場3階,普通,生活小売,2025-4月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
459,1067,ニトリモール枚方店 立体駐車場3階,普通,生活小売,2025-5月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
459,1067,ニトリモール枚方店 立体駐車場3階,普通,生活小売,2025-6月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
459,1067,ニトリモール枚方店 立体駐車場3階,普通,生活小売,2025-7月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
459,1067,ニトリモール枚方店 立体駐車場3階,普通,生活小売,2025-8月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
459,1067,ニトリモール枚方店 立体駐車場3階,普通,生活小売,2025-9月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
459,1067,ニトリモール枚方店 立体駐車場3階,普通,生活小売,2025-10月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
459,1067,ニトリモール枚方店 立体駐車場3階,普通,生活小売,2025-11月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
459,1067,ニトリモール枚方店 立体駐車場3階,普通,生活小売,2025-12月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
460,1112,ニトリ 茨木北店 平面駐車場,普通,生活小売,2024-11月,30.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
460,1112,ニトリ 茨木北店 平面駐車場,普通,生活小売,2024-12月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
460,1112,ニトリ 茨木北店 平面駐車場,普通,生活小売,2025-1月,31.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
460,1112,ニトリ 茨木北店 平面駐車場,普通,生活小売,2025-2月,28.0,2.0,2024/11/06,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
